,overall_qual,gr_liv_area,garage_cars,garage_area,total_bsmt_sf,1st_flr_sf,year_built,full_bath,year_remod/add,mas_vnr_area,saleprice
2244,5,1001,1.0,216.0,837.0,1001,1930,1,2007,0.0,124900
2245,8,1625,2.0,495.0,1573.0,1625,2006,2,2007,473.0,375000
2246,8,1625,2.0,538.0,1573.0,1625,2006,2,2007,481.0,235000
2247,6,1299,2.0,486.0,1001.0,1299,1979,2,1979,0.0,183500
2248,6,912,2.0,470.0,888.0,912,1978,1,1978,0.0,156000
2249,6,1080,2.0,484.0,1084.0,1080,1983,1,1983,0.0,134000
2250,5,1392,3.0,650.0,1441.0,1392,2002,2,2002,166.0,215000
2251,7,1409,2.0,576.0,1409.0,1409,2002,1,2002,0.0,245000
2252,7,1478,2.0,506.0,1454.0,1478,1991,2,1992,0.0,210000
2253,7,918,1.0,360.0,852.0,918,1975,1,1975,50.0,148000
2254,6,1026,2.0,528.0,970.0,1026,1974,1,1974,0.0,143000
2255,7,1501,2.0,512.0,1501.0,1501,1987,2,1987,352.0,244000
2256,7,1502,1.0,286.0,1502.0,1502,1998,1,1998,239.0,330000
2257,5,1328,1.0,308.0,1350.0,1328,1959,1,1959,0.0,170000
2258,6,2279,2.0,461.0,585.0,2279,1958,2,1995,1224.0,257000
2259,7,1689,2.0,433.0,1689.0,1689,2006,2,2007,0.0,231713
2261,8,1484,2.0,472.0,1476.0,1484,2006,2,2006,32.0,265900
2262,8,1571,3.0,722.0,1571.0,1571,2007,2,2007,80.0,239000
2263,8,1646,3.0,870.0,1638.0,1646,2006,2,2007,274.0,248900
2264,7,1240,2.0,528.0,1265.0,1240,1985,2,1985,0.0,174000
2265,7,1717,2.0,400.0,1156.0,1187,1990,2,1991,117.0,187500
2266,6,1756,2.0,422.0,872.0,888,1996,2,1997,42.0,204000
2267,8,1312,2.0,471.0,1267.0,1312,2001,2,2001,86.0,180500
2268,7,1146,2.0,438.0,868.0,1146,2003,2,2003,442.0,187500
2269,8,1922,3.0,692.0,1922.0,1922,2002,2,2002,886.0,282000
2270,6,1491,2.0,571.0,1491.0,1491,1996,2,1996,203.0,178000
2271,8,1629,3.0,808.0,1616.0,1629,2002,2,2003,236.0,270000
2272,7,2486,2.0,452.0,1122.0,1146,2003,3,2004,94.0,279900
2273,5,1572,3.0,995.0,1572.0,1572,1963,1,1963,226.0,186700
2274,8,1776,3.0,712.0,1732.0,1776,2006,2,2007,100.0,283463
2275,10,1824,3.0,932.0,1824.0,1824,2006,2,2007,242.0,392000
2276,8,2482,3.0,642.0,1094.0,1133,2005,2,2006,245.0,281213
2277,5,1120,0.0,0.0,1120.0,1120,2007,1,2007,0.0,147000
2278,3,2034,4.0,1041.0,0.0,2034,1953,1,1953,0.0,130000
2279,6,936,2.0,460.0,920.0,936,1996,0,1997,134.0,140000
2280,4,1040,2.0,648.0,1064.0,1040,1963,1,1963,0.0,132250
2281,5,1632,2.0,576.0,1632.0,1632,1967,2,1967,0.0,143000
2282,4,1622,4.0,1356.0,1249.0,1622,1961,1,1975,149.0,168000
2283,5,1060,2.0,572.0,1040.0,1060,1976,1,1976,0.0,129900
2284,5,1142,2.0,528.0,1142.0,1142,1976,1,1976,0.0,134000
2285,4,1092,1.0,253.0,546.0,546,1972,1,1972,0.0,85500
2286,4,992,1.0,297.0,530.0,530,1970,1,1970,0.0,106500
2287,4,1092,0.0,0.0,546.0,546,1970,1,1970,189.0,93900
2288,4,1092,1.0,286.0,546.0,546,1970,1,1970,80.0,75000
2289,4,630,0.0,0.0,630.0,630,1970,1,1970,0.0,84500
2290,4,1092,1.0,286.0,546.0,546,1976,1,1976,0.0,75190
2291,6,1062,2.0,539.0,1029.0,1062,1976,1,1976,0.0,146800
2292,5,1008,2.0,678.0,923.0,1008,1977,1,1977,144.0,153500
2293,6,1356,2.0,528.0,1244.0,1356,1977,2,1977,0.0,188000
2294,5,1676,2.0,672.0,1160.0,1676,1977,1,1994,0.0,196000
2295,5,1432,2.0,531.0,716.0,716,1977,1,1977,0.0,157000
2296,5,796,0.0,0.0,796.0,796,1971,1,1971,0.0,138000
2297,5,768,2.0,624.0,768.0,768,1970,1,1970,0.0,129500
2298,4,1608,1.0,444.0,1396.0,1608,1961,1,1961,198.0,80000
2299,4,845,2.0,360.0,845.0,845,1982,1,2006,0.0,129500
2300,5,1178,2.0,502.0,1090.0,1178,1976,1,2003,0.0,135000
2301,5,816,1.0,264.0,816.0,816,1982,1,1982,0.0,124500
2302,5,816,1.0,264.0,816.0,816,1983,1,1983,0.0,139000
2303,5,974,0.0,0.0,974.0,974,1991,1,1992,0.0,93500
2304,5,887,1.0,288.0,864.0,887,1984,1,1984,0.0,124500
2305,6,1293,2.0,452.0,1178.0,1293,1954,2,1954,28.0,149900
2306,6,1024,1.0,313.0,1008.0,1024,1956,1,1956,244.0,157500
2307,5,1797,3.0,963.0,1617.0,1797,1957,1,1957,302.0,169000
2308,6,1390,2.0,550.0,1705.0,1390,1957,1,1957,902.0,252000
2309,7,1851,2.0,506.0,1851.0,1851,1969,2,1969,434.0,192100
2310,6,1525,2.0,400.0,813.0,813,1997,2,1998,0.0,183500
2311,7,2236,2.0,642.0,964.0,993,1997,2,1997,285.0,222000
2312,6,1671,2.0,423.0,781.0,781,1995,2,1995,0.0,170000
2313,6,1498,2.0,409.0,691.0,691,1995,2,1996,0.0,187500
2314,6,1776,2.0,443.0,821.0,821,1996,2,1996,0.0,202000
2315,6,1511,2.0,413.0,802.0,802,1997,2,1997,0.0,185000
2316,7,2462,2.0,576.0,1392.0,1392,2005,2,2006,456.0,320000
2317,7,1670,3.0,690.0,1670.0,1670,2006,2,2006,27.0,240000
2318,8,2064,2.0,527.0,1074.0,1074,2005,2,2005,216.0,250000
2319,8,1801,3.0,800.0,893.0,901,2005,2,2005,0.0,239900
2320,7,2212,3.0,773.0,1700.0,1700,2005,2,2006,248.0,309000
2321,7,2021,2.0,422.0,868.0,887,2006,2,2006,0.0,274725
2322,8,2687,2.0,618.0,2062.0,2079,1994,2,1994,0.0,270000
2323,6,1169,2.0,402.0,1160.0,1169,1993,2,1994,112.0,183500
2324,6,1501,2.0,420.0,697.0,697,1993,2,1994,112.0,165600
2325,7,1632,2.0,462.0,935.0,955,1998,2,1998,0.0,176500
2326,8,1204,2.0,461.0,1191.0,1204,1987,2,1987,0.0,130000
2327,7,1767,2.0,504.0,1064.0,1064,1987,2,1987,0.0,239000
2328,8,1742,2.0,564.0,1742.0,1742,1985,2,1985,0.0,275000
2329,9,2798,3.0,670.0,1398.0,1414,2005,3,2006,600.0,457347
2330,10,3390,3.0,758.0,1528.0,1528,2006,3,2006,662.0,545224
2331,9,2473,3.0,675.0,1094.0,1102,2006,2,2006,184.0,356383
2332,9,2868,3.0,716.0,1992.0,1992,2005,3,2006,208.0,556581
2333,8,2576,3.0,666.0,1234.0,1264,2006,2,2006,466.0,361919
2334,10,2698,3.0,736.0,1850.0,1850,2006,2,2006,734.0,535000
2335,9,2795,3.0,660.0,1390.0,1390,2005,3,2006,550.0,401179
2336,10,2945,3.0,641.0,1410.0,1426,2006,3,2006,1031.0,438780
2337,5,2320,2.0,672.0,0.0,1547,1948,2,1950,0.0,169000
2338,5,1056,2.0,572.0,1056.0,1056,1955,1,1955,0.0,145000
2339,9,1714,2.0,517.0,1714.0,1714,2005,2,2005,230.0,318000
2340,8,1826,3.0,758.0,1814.0,1826,2005,2,2006,238.0,319000
2341,9,2000,3.0,722.0,1910.0,2000,2005,2,2005,420.0,470000
2342,7,1621,2.0,440.0,1208.0,1621,1984,2,1998,0.0,202500
2343,7,2183,3.0,786.0,1204.0,1377,1988,2,1988,178.0,229000
2344,7,2263,2.0,539.0,795.0,1468,1977,2,1994,34.0,235000
2345,6,1574,2.0,566.0,796.0,790,1976,2,1976,120.0,190000
2346,6,1102,2.0,582.0,988.0,1102,1980,1,1980,130.0,169000
2347,7,1872,2.0,604.0,1845.0,1872,1988,2,1988,102.0,241500
2348,7,1857,2.0,482.0,945.0,945,1978,2,1978,68.0,188900
2349,6,1686,2.0,612.0,1686.0,1686,1980,2,1980,157.0,207500
2350,7,2784,2.0,564.0,1392.0,1392,1978,3,1978,184.0,250000
2351,6,1552,2.0,434.0,713.0,811,1975,2,1975,0.0,179900
2352,7,1083,2.0,596.0,1047.0,1083,1976,1,1976,252.0,172000
2353,7,2318,2.0,541.0,960.0,960,2005,2,2006,0.0,294323
2354,6,1875,2.0,485.0,675.0,1109,1975,3,2000,248.0,184500
2355,5,1074,2.0,495.0,1056.0,1074,1975,1,1975,0.0,153500
2356,7,1664,2.0,528.0,832.0,832,1976,2,1976,0.0,162900
2357,6,1309,2.0,484.0,1040.0,1309,1974,1,1999,99.0,181000
2358,6,1103,2.0,462.0,1103.0,1103,1974,2,1974,176.0,155000
2359,5,1096,1.0,299.0,1096.0,1096,1969,1,1969,0.0,138800
2360,4,864,1.0,280.0,864.0,864,1970,1,1970,0.0,116050
2361,4,858,0.0,0.0,858.0,858,1971,1,1971,0.0,88000
2362,4,874,2.0,576.0,864.0,874,1971,1,1971,0.0,97500
2363,6,1419,2.0,543.0,1487.0,1419,2002,2,2002,0.0,190000
2364,6,1092,2.0,440.0,525.0,525,1973,1,1973,514.0,105500
2365,5,1365,2.0,440.0,765.0,765,1973,1,1973,200.0,125500
2366,6,987,1.0,264.0,483.0,483,1973,1,1973,408.0,83000
2367,6,1030,1.0,264.0,494.0,494,1972,1,1972,380.0,116000
2368,6,1218,0.0,0.0,672.0,672,1971,1,1971,236.0,91500
2369,6,1218,1.0,264.0,672.0,672,1972,1,1972,281.0,118000
2370,6,948,1.0,264.0,483.0,483,1972,1,1972,504.0,89000
2371,6,1092,1.0,264.0,525.0,525,1972,1,1972,504.0,108000
2372,6,987,1.0,288.0,483.0,483,1972,1,1972,297.0,94500
2373,6,1069,2.0,440.0,1069.0,1069,1975,2,1975,0.0,146300
2374,5,1387,1.0,300.0,943.0,1387,1967,1,1975,0.0,145000
2375,5,900,1.0,288.0,864.0,900,1967,1,1967,0.0,123000
2376,7,1055,1.0,319.0,1055.0,1055,1976,2,1976,0.0,137500
2377,6,1456,2.0,460.0,855.0,855,1976,2,1976,0.0,144000
2378,9,1980,3.0,770.0,1980.0,1980,2004,2,2005,66.0,315000
2379,9,2589,3.0,831.0,1738.0,1738,2006,2,2006,215.0,412083
2380,9,2596,3.0,840.0,1249.0,1249,2006,3,2006,370.0,342643
2381,8,1618,3.0,880.0,1618.0,1618,2004,2,2004,232.0,252000
2383,7,1740,3.0,874.0,1721.0,1740,2006,2,2006,206.0,293000
2384,9,1868,3.0,1085.0,1868.0,1868,2005,2,2005,568.0,415000
2385,9,1850,3.0,772.0,1833.0,1850,2004,2,2005,378.0,326000
2386,8,2376,3.0,853.0,1158.0,1158,2005,3,2006,380.0,325300
2387,8,2452,3.0,691.0,1117.0,1132,2004,3,2005,132.0,309000
2388,9,2206,3.0,670.0,1090.0,1117,2005,2,2006,525.0,300000
2389,8,2098,3.0,878.0,1030.0,1038,2005,2,2005,178.0,275500
2390,9,2091,2.0,521.0,1606.0,1625,2005,2,2006,385.0,338500
2391,9,2324,3.0,736.0,1175.0,1182,2005,3,2006,286.0,345000
2393,8,2389,3.0,672.0,1054.0,1054,2006,2,2006,0.0,298236
2394,8,2358,3.0,784.0,1524.0,1544,2005,2,2006,142.0,329900
2395,9,1944,3.0,708.0,1896.0,1944,2003,2,2004,0.0,360000
2396,8,1970,3.0,753.0,1085.0,1120,2006,2,2006,788.0,281000
2397,9,1792,3.0,925.0,1792.0,1792,2005,2,2006,430.0,372397
2398,9,1780,3.0,816.0,1780.0,1780,2004,2,2005,674.0,378000
2399,9,1792,3.0,874.0,1792.0,1792,2003,2,2004,562.0,374000
2400,9,2728,3.0,706.0,1848.0,1848,2005,2,2006,870.0,437154
2401,8,1904,2.0,736.0,1058.0,1058,2005,2,2005,280.0,275000
2402,8,1914,3.0,746.0,1420.0,1426,2004,2,2004,112.0,279000
2403,7,1364,2.0,484.0,1364.0,1364,2005,2,2005,240.0,185850
2404,9,1565,2.0,556.0,1560.0,1565,2005,2,2005,278.0,282500
2405,7,1368,2.0,474.0,1368.0,1368,2005,2,2006,94.0,202500
2406,7,1368,2.0,474.0,1368.0,1368,2005,2,2006,94.0,202665
2407,9,1686,3.0,899.0,1686.0,1686,2006,2,2006,518.0,332200
2408,9,1666,2.0,575.0,1666.0,1666,2006,2,2006,572.0,310090
2409,7,1405,2.0,478.0,1405.0,1405,2003,2,2003,163.0,171750
2410,6,1316,2.0,397.0,1316.0,1316,2005,2,2006,0.0,169990
2411,6,1456,2.0,390.0,728.0,728,2005,2,2006,0.0,170440
2412,7,1492,2.0,440.0,738.0,738,2006,2,2006,0.0,169985
2413,7,1496,2.0,426.0,654.0,664,2006,2,2006,0.0,179665
2414,7,1863,3.0,660.0,879.0,879,2006,2,2006,0.0,219210
2415,6,1326,2.0,427.0,1326.0,1326,2006,2,2006,0.0,174190
2416,6,1456,2.0,429.0,728.0,728,2006,2,2006,0.0,172785
2417,8,2373,3.0,632.0,1052.0,1052,2004,2,2005,236.0,258000
2418,7,1492,2.0,440.0,738.0,738,2006,2,2006,0.0,185101
2419,7,1364,2.0,437.0,1220.0,1364,2006,2,2006,14.0,210250
2420,7,1557,2.0,420.0,1374.0,1557,2003,2,2004,18.0,234000
2421,8,1456,2.0,400.0,1273.0,1456,2003,2,2003,40.0,215000
2422,7,1511,2.0,398.0,1368.0,1511,2002,2,2002,40.0,246990
2423,7,1414,2.0,398.0,1375.0,1414,2004,2,2004,18.0,178740
2424,7,1548,2.0,388.0,1365.0,1548,2004,2,2004,18.0,225000
2425,7,1248,2.0,438.0,1248.0,1248,2005,2,2006,16.0,167240
2426,7,1142,2.0,440.0,1142.0,1142,2005,2,2006,14.0,156820
2427,7,1506,2.0,440.0,1362.0,1506,2005,2,2005,145.0,213490
2428,8,1567,3.0,648.0,1520.0,1567,2006,2,2006,0.0,264561
2429,7,1500,3.0,648.0,1356.0,1500,2006,2,2006,45.0,246578
2430,5,1838,2.0,372.0,732.0,734,2005,2,2005,0.0,192140
2431,6,1509,2.0,393.0,783.0,807,2002,2,2003,0.0,183200
2432,8,1414,2.0,403.0,707.0,707,2004,2,2004,0.0,178000
2433,7,1598,2.0,433.0,848.0,848,2004,2,2005,0.0,201490
2434,8,1936,2.0,504.0,1406.0,1454,2000,2,2000,40.0,230500
2435,7,1509,2.0,393.0,783.0,807,2003,2,2003,0.0,180000
2436,6,1664,2.0,460.0,953.0,953,2000,2,2000,0.0,172400
2437,6,1889,2.0,431.0,982.0,1008,2000,2,2000,0.0,215000
2438,7,1886,2.0,431.0,930.0,956,1998,2,1999,0.0,199900
2439,6,1671,2.0,472.0,959.0,959,2000,2,2000,0.0,173000
2440,7,2322,3.0,617.0,1035.0,1082,2006,3,2006,0.0,287602
2441,7,2291,2.0,429.0,975.0,1005,1999,2,1999,302.0,230000
2442,8,2392,3.0,870.0,1396.0,1407,1997,2,1998,423.0,348000
2443,8,1976,3.0,885.0,1044.0,1079,1998,2,1998,242.0,286000
2444,8,2234,3.0,768.0,1160.0,1205,2000,2,2000,322.0,300000
2445,10,3627,3.0,807.0,1930.0,1831,1995,3,1996,1378.0,625000
2446,9,2855,3.0,774.0,1540.0,1540,2000,2,2000,877.0,405000
2447,8,1924,2.0,592.0,1086.0,1086,1998,2,1998,530.0,280000
2448,8,2263,2.0,420.0,1141.0,1165,1998,2,1998,650.0,258000
2449,8,2726,3.0,725.0,1342.0,1358,1995,2,1995,397.0,350000
2450,9,3500,3.0,959.0,1733.0,1933,1993,3,1994,738.0,584500
2451,8,2494,3.0,803.0,1290.0,1305,1994,2,1995,501.0,321000
2452,8,2526,3.0,844.0,1165.0,1203,1994,2,1994,391.0,290000
2453,8,2799,3.0,704.0,1286.0,1565,1993,2,1993,420.0,315000
2454,8,1964,2.0,760.0,1100.0,1116,2005,2,2006,192.0,252000
2456,8,2097,3.0,1134.0,2077.0,2097,2005,1,2006,0.0,423000
2457,8,1660,2.0,500.0,1660.0,1660,2006,2,2006,420.0,290000
2458,7,1616,3.0,834.0,1616.0,1616,2005,2,2005,228.0,232000
2459,8,1504,2.0,510.0,1504.0,1504,2006,2,2006,60.0,199000
2460,8,1278,2.0,584.0,1278.0,1278,2006,2,2006,0.0,198600
2461,9,2640,3.0,792.0,2036.0,2036,2006,3,2006,0.0,405749
2462,8,1489,2.0,776.0,1489.0,1489,2006,2,2006,0.0,232600
2463,8,1939,3.0,1053.0,1095.0,1095,2006,2,2006,0.0,266000
2464,7,1553,2.0,615.0,756.0,756,2005,2,2006,0.0,186500
2465,6,1716,2.0,615.0,858.0,858,2005,2,2005,0.0,200825
2466,7,1576,2.0,614.0,770.0,778,2006,2,2006,0.0,197000
2467,6,1262,2.0,572.0,1262.0,1262,2006,2,2006,68.0,185000
2468,7,1266,2.0,453.0,1257.0,1266,2005,2,2005,0.0,176000
2469,7,1301,2.0,572.0,1293.0,1301,2006,2,2006,0.0,187750
2470,6,1142,0.0,0.0,1142.0,1142,2005,1,2005,0.0,139500
2471,7,1400,2.0,612.0,1400.0,1400,2005,2,2006,118.0,186800
2472,6,1131,0.0,0.0,1131.0,1131,2005,1,2006,0.0,132000
2473,6,1141,2.0,484.0,1141.0,1141,2005,1,2005,0.0,142500
2474,6,1158,2.0,576.0,1158.0,1158,2004,1,2004,0.0,158000
2475,7,1686,2.0,462.0,891.0,891,2005,2,2005,172.0,184000
2476,7,1585,2.0,449.0,784.0,831,2005,2,2005,96.0,184900
2477,6,1837,2.0,688.0,941.0,941,1997,2,1998,0.0,187000
2478,6,1603,2.0,484.0,761.0,810,1992,2,1992,0.0,175900
2479,6,1731,2.0,462.0,836.0,844,1992,2,1993,0.0,248500
2480,6,1398,2.0,542.0,1398.0,1398,1990,2,1991,0.0,172000
2481,6,1217,2.0,484.0,1217.0,1217,1991,2,1991,0.0,151000
2482,6,1320,2.0,472.0,636.0,636,1994,2,1994,0.0,150000
2483,4,1056,1.0,384.0,1056.0,1056,1966,1,1966,0.0,107000
2484,5,965,1.0,300.0,828.0,965,1965,1,1965,0.0,119900
2485,5,988,2.0,624.0,988.0,988,1962,1,1962,51.0,129500
2486,5,1728,2.0,504.0,1728.0,1728,1963,2,1963,336.0,125000
2487,6,1654,2.0,528.0,0.0,1286,1977,2,1977,0.0,119500
2488,5,1211,2.0,576.0,864.0,1211,1962,1,2002,0.0,144000
2489,6,1212,2.0,492.0,506.0,1212,1977,1,1995,46.0,151000
2490,5,984,1.0,310.0,984.0,984,1965,1,1965,0.0,126000
2491,5,909,1.0,294.0,882.0,909,1968,1,1968,90.0,116000
2492,5,925,2.0,484.0,925.0,925,1963,1,1963,0.0,133500
2493,5,1024,1.0,308.0,1024.0,1024,1965,1,1965,0.0,120875
2494,5,935,1.0,288.0,935.0,935,1965,1,1965,114.0,137000
2495,5,912,0.0,0.0,912.0,912,1964,1,1964,0.0,124000
2496,5,1236,1.0,288.0,912.0,1236,1961,1,1994,0.0,135000
2497,5,941,1.0,288.0,912.0,941,1967,1,1967,0.0,129200
2498,7,2646,2.0,550.0,1748.0,2151,1974,2,1974,145.0,260000
2499,8,2417,2.0,462.0,1288.0,1301,1991,2,1992,284.0,260000
2500,8,2826,3.0,888.0,1334.0,1520,1992,2,1993,692.0,334000
2501,8,2520,3.0,796.0,1338.0,1352,1993,2,1993,0.0,310000
2502,7,2295,2.0,590.0,1095.0,1166,1992,2,2000,0.0,268000
2503,8,1624,3.0,757.0,1624.0,1624,1994,2,1995,0.0,262000
2504,7,1143,2.0,588.0,1143.0,1143,2004,1,2004,0.0,176400
2505,8,1247,2.0,550.0,1247.0,1247,2005,1,2005,0.0,197000
2506,7,1200,2.0,480.0,600.0,520,2005,2,2005,0.0,151000
2507,7,1223,2.0,480.0,600.0,520,2005,2,2005,0.0,147400
2508,7,1223,2.0,480.0,600.0,520,2005,2,2005,0.0,149900
2509,7,1200,2.0,480.0,600.0,520,2005,2,2005,0.0,144152
2510,6,1524,2.0,440.0,756.0,768,2000,2,2000,513.0,166000
2511,7,1452,2.0,506.0,691.0,713,1999,2,1999,218.0,183900
2512,7,1382,2.0,490.0,673.0,673,2000,2,2000,0.0,165000
2513,7,1080,2.0,496.0,530.0,530,2003,2,2003,0.0,139000
2514,7,1694,1.0,434.0,569.0,854,1997,2,1998,0.0,200000
2515,8,1568,2.0,564.0,1568.0,1568,2001,2,2002,0.0,221000
2516,8,1494,2.0,481.0,1494.0,1494,1995,1,1996,0.0,270000
2517,6,1208,2.0,546.0,1208.0,1208,1977,1,1977,0.0,165000
2518,8,1235,2.0,484.0,1235.0,1235,1980,1,1980,0.0,214000
2519,8,1036,2.0,484.0,1036.0,1036,1980,1,1980,0.0,188000
2520,8,1226,2.0,484.0,1226.0,1226,1980,1,1980,0.0,190000
2521,8,1226,2.0,484.0,1226.0,1226,1978,1,1978,0.0,170000
2522,9,1842,3.0,894.0,1842.0,1842,1981,0,1987,0.0,385000
2523,5,1193,2.0,501.0,1153.0,1193,1972,2,1972,144.0,146500
2524,7,1920,2.0,487.0,570.0,1222,1968,3,1992,143.0,170000
2525,7,2156,2.0,508.0,1568.0,2156,1968,2,2003,0.0,262500
2526,6,1416,2.0,776.0,708.0,708,1968,2,1968,420.0,179900
2527,6,2654,2.0,619.0,1054.0,1512,1968,2,1984,220.0,250000
2528,6,1790,2.0,484.0,732.0,1012,1972,1,1972,288.0,165150
2529,7,1334,2.0,477.0,1334.0,1334,1967,2,1967,264.0,164500
2530,7,1164,2.0,528.0,1164.0,1164,1969,1,1969,168.0,140000
2531,5,980,1.0,384.0,980.0,980,1967,2,1967,0.0,135500
2532,5,1051,2.0,504.0,1051.0,1051,1968,1,1968,0.0,142000
2533,5,1770,2.0,530.0,900.0,884,1968,1,1968,300.0,155000
2534,6,976,2.0,504.0,976.0,976,1968,1,2004,203.0,157500
2535,5,1052,1.0,288.0,1052.0,1052,1968,1,1968,168.0,138500
2536,5,898,1.0,326.0,833.0,898,1968,1,1968,0.0,140000
2537,5,1051,1.0,264.0,1051.0,1051,1966,1,1966,0.0,124400
2538,5,1141,1.0,568.0,1141.0,1141,1967,1,1967,140.0,158000
2539,5,1200,2.0,884.0,864.0,1200,1965,1,1998,166.0,146000
2540,6,1993,2.0,495.0,825.0,1097,1971,2,1971,252.0,190000
2541,5,1050,1.0,368.0,1050.0,1050,1961,1,1961,0.0,136500
2542,5,864,2.0,624.0,864.0,864,1958,1,1958,0.0,129900
2543,5,1712,2.0,588.0,1626.0,1712,1959,2,2005,122.0,145000
2544,6,1565,1.0,299.0,1187.0,1565,1965,2,2000,0.0,185900
2545,6,1251,1.0,461.0,1251.0,1251,1964,1,1964,425.0,160000
2546,6,1488,2.0,430.0,1008.0,1488,1964,1,1964,112.0,167000
2547,5,1440,2.0,480.0,720.0,720,1964,1,1964,0.0,157500
2548,6,1095,1.0,264.0,588.0,1095,1958,1,1958,105.0,140000
2549,5,1053,2.0,750.0,1008.0,1053,1958,1,1991,85.0,150000
2550,5,1248,1.0,286.0,1248.0,1248,1960,1,1960,88.0,151500
2551,6,816,1.0,240.0,816.0,816,1934,1,1950,0.0,129800
2552,5,1008,1.0,275.0,1008.0,1008,1954,1,1954,0.0,137000
2553,5,1043,1.0,273.0,938.0,1043,1947,1,1950,0.0,137000
2554,4,1230,1.0,305.0,747.0,774,1946,1,1950,0.0,121600
2555,4,869,0.0,0.0,440.0,869,1923,1,1958,0.0,85500
2556,4,747,2.0,528.0,600.0,747,1926,1,1953,108.0,79900
2557,5,1252,2.0,576.0,504.0,936,1908,1,1991,0.0,127000
2558,5,1433,2.0,441.0,1251.0,1433,1961,1,1990,0.0,161000
2559,5,1624,1.0,240.0,1444.0,1624,1952,1,1952,150.0,146500
2560,5,1216,1.0,280.0,1056.0,1216,1951,1,1951,144.0,135000
2561,5,2136,2.0,528.0,2136.0,2136,1951,2,1951,44.0,137900
2562,6,1578,1.0,240.0,806.0,958,1941,1,1950,0.0,133000
2563,5,1728,1.0,234.0,704.0,1024,1949,1,1973,0.0,137000
2564,5,936,1.0,240.0,936.0,936,1954,1,1975,0.0,121000
2565,5,1584,2.0,506.0,1584.0,1584,1967,2,1967,0.0,119000
2566,6,1246,2.0,441.0,1246.0,1246,1964,1,1964,0.0,172000
2567,5,1235,2.0,480.0,1235.0,1235,1961,1,1961,203.0,98600
2568,7,2157,2.0,487.0,924.0,1216,1966,2,1966,309.0,226000
2569,5,1128,1.0,286.0,936.0,1128,1954,1,1954,0.0,118000
2570,8,3112,2.0,795.0,1360.0,1360,1918,2,1990,0.0,235000
2571,6,1008,2.0,430.0,1008.0,1008,1963,1,1963,332.0,135000
2572,5,1190,2.0,540.0,1106.0,1190,1962,1,1962,120.0,132500
2573,5,1144,1.0,796.0,1144.0,1144,1959,1,1959,128.0,143000
2574,5,1364,1.0,331.0,1179.0,1364,1957,1,1957,0.0,132000
2575,6,1383,1.0,292.0,1383.0,1383,1960,1,1960,175.0,145250
2576,6,1336,2.0,488.0,1121.0,1336,1958,1,1958,632.0,162000
2577,5,1370,1.0,300.0,1058.0,1370,1956,1,1956,272.0,148000
2578,5,1092,1.0,299.0,1092.0,1092,1957,1,1957,0.0,141000
2579,6,1124,1.0,353.0,1124.0,1124,1956,1,1994,0.0,153000
2580,5,1236,1.0,447.0,1070.0,1236,1957,1,1996,64.0,134450
2581,5,943,2.0,600.0,943.0,943,1979,1,1979,0.0,135960
2582,6,1050,1.0,286.0,1050.0,1050,1954,1,2000,176.0,156000
2583,6,1375,2.0,451.0,1367.0,1375,1954,1,1954,0.0,140000
2584,5,1008,1.0,280.0,1008.0,1008,1952,1,2003,0.0,139500
2585,6,1575,2.0,400.0,216.0,1575,1951,1,1951,522.0,155000
2586,5,1145,2.0,684.0,301.0,1145,1956,1,1956,0.0,127000
2587,5,1005,1.0,319.0,1005.0,1005,1956,1,1956,0.0,133500
2588,5,1056,1.0,300.0,1056.0,1056,1955,1,1955,0.0,125000
2589,5,884,1.0,270.0,884.0,884,1951,1,1991,0.0,142000
2590,7,2039,3.0,791.0,929.0,2039,1941,1,1963,0.0,167000
2591,5,1384,2.0,896.0,1015.0,1384,1956,1,2001,0.0,159000
2592,5,2640,3.0,1008.0,2171.0,1392,1925,2,1975,0.0,180000
2593,6,1312,2.0,649.0,784.0,900,1947,1,1950,0.0,127000
2594,6,1310,1.0,398.0,617.0,865,1924,2,1950,0.0,112000
2595,3,713,1.0,371.0,713.0,713,1930,1,2001,0.0,99800
2596,5,833,1.0,326.0,833.0,833,1954,1,2000,0.0,117000
2597,5,1073,1.0,326.0,1073.0,1073,1921,1,1968,0.0,108480
2598,3,715,2.0,660.0,715.0,715,1929,1,1950,0.0,68000
2599,4,720,1.0,280.0,448.0,448,1900,1,1998,0.0,86900
2600,5,1130,2.0,720.0,1120.0,1130,1920,1,1950,0.0,120000
2601,6,1595,2.0,528.0,663.0,774,1915,2,1950,0.0,155500
2602,4,1760,2.0,648.0,1077.0,981,1910,1,1950,0.0,80000
2603,3,1214,3.0,936.0,672.0,694,1915,1,1950,0.0,105000
2604,5,2414,2.0,520.0,954.0,1766,1900,2,1970,0.0,160000
2605,5,1466,2.0,566.0,796.0,1096,1936,2,1989,0.0,170000
2606,6,1324,2.0,440.0,1088.0,1324,1965,2,1965,101.0,160000
2607,5,1086,2.0,484.0,1024.0,1086,1966,1,1966,1047.0,159950
2608,6,1146,1.0,294.0,1083.0,1146,1963,1,1963,379.0,165000
2609,6,1734,2.0,440.0,912.0,1085,1962,1,1981,0.0,159000
2610,6,1207,1.0,264.0,1135.0,1207,1962,1,1985,161.0,147000
2611,5,912,1.0,288.0,912.0,912,1964,1,1964,0.0,115000
